Time,pos x,pos y,pos z
254.850003797,986.9673915024085,-5368.1310726214115,702.4401840097399
254.900003798,986.8907425348285,-5368.152438079921,702.4401830891727
254.950003799,986.7169330145799,-5368.293448918575,702.4401840703628
255.000003799,987.2519550763882,-5368.385511094328,702.4401842964137
255.100003801,987.2513813662005,-5368.259401521234,702.4401853144316
255.100003801,987.2613538609171,-5368.451716607938,702.4401860950969
255.150003802,987.0785552196016,-5368.584732698423,702.4401854520929
255.200003802,986.8596016418234,-5368.366111812472,702.4401854556863
255.300003804,987.0042228055426,-5368.37136777006,702.4401868486201
255.300003804,986.9511319312007,-5368.595072167287,702.4401875490072
255.350003805,987.0383742528279,-5368.387610510558,702.4401863805746
255.400003805,986.8448190222645,-5368.5531491302145,702.4401873547043
255.500003807,986.8245050516015,-5368.442229458857,702.4401858460831
255.500003807,986.8794339278581,-5368.339722493042,702.4401866866643
255.550003807,986.5973005380664,-5368.181689960569,702.4401859860254
255.600003808,986.7221073360986,-5368.303465752951,702.44018564868
255.650003809,986.6883469944138,-5368.510411292446,702.4401853957961
255.70000381,987.1083382151053,-5368.325542288974,702.4401856049602
255.75000381,986.9579871675421,-5368.363136532354,702.4401852197495
255.850003812,986.9333978540487,-5368.001731937832,702.4401850788311
255.850003812,986.5128913288437,-5367.863916341297,702.4401862593071
255.900003813,986.3314840737472,-5368.022718472823,702.4401861383486
255.950003813,986.3196442449255,-5368.201397108845,702.4401862955988
256.000003814,986.303140299754,-5367.983062564971,702.4401853136311
256.050003815,986.6083747490455,-5368.102499554422,702.4401853868083
256.100003816,986.7418987976533,-5368.175744905413,702.4401852779258
256.200003817,986.5641523558761,-5368.385393158357,702.4401854945772
256.200003817,986.6038104993337,-5368.454729906576,702.4401856420377
256.250003818,986.8631786771798,-5368.628237573304,702.4401852694328
256.300003819,986.9775620878867,-5368.332419849603,702.4401863616915
256.40000382,986.7763494867006,-5368.185222128248,702.4401852643086
256.40000382,987.038476743848,-5368.422084816364,702.4401853160437
256.450003821,987.1823951465456,-5368.291651008705,702.4401864432889
256.500003822,986.8981310941878,-5368.474630554729,702.4401875843357
256.550003822,986.9629306138715,-5368.4839494357975,702.4401878888114
256.600003823,987.2682853909772,-5368.6141748128175,702.4401881802296
256.700003825,986.9603485134147,-5368.39248373525,702.440187649243
256.750003825,987.1071244738658,-5368.494741143982,702.440187871108
256.800003826,987.1119907480552,-5368.50209540579,702.4401879752489
256.800003826,987.0932163541645,-5368.831703661798,702.4401879103925
256.900003828,987.0866627255207,-5368.639078349976,702.4401887814482
256.900003828,986.9506954615179,-5368.650319872061,702.4401887221508
257.000003829,987.1009520402465,-5368.6062582943405,702.4401875436163
257.05000383,987.4367973358023,-5368.6380673436815,702.4401868804217
257.05000383,987.2163454704921,-5368.5887733600175,702.4401870361368
257.100003831,987.2610344876506,-5368.3428722931385,702.4401863429913
257.150003831,987.3376172393874,-5368.056483227861,702.4401877894672
257.200003832,987.3782360945514,-5368.161862807153,702.4401871143742
257.300003834,987.3001127395413,-5368.464714015355,702.4401869909673
257.300003834,987.3973579211469,-5368.477514493951,702.4401860671637
257.350003834,987.2669032851337,-5368.147753379507,702.4401863346023
257.400003835,987.0461257169939,-5368.270831989197,702.4401859613783
257.450003836,987.1462247324248,-5368.563798464936,702.4401864493182
257.500003837,986.9881054903822,-5368.430419895528,702.4401863096627
257.550003837,987.1408095954338,-5368.584798418596,702.4401857917776
257.600003838,987.4603512543181,-5368.778726307732,702.4401860842378
257.650003839,987.4287233553358,-5368.678659752316,702.4401850705715
257.75000384,987.2552220588036,-5368.597527457788,702.4401852177577
257.75000384,987.0659225355739,-5368.571496117057,702.4401847714913
257.800003841,987.4200059202037,-5368.586286646638,702.440185793416
257.850003842,987.25738298465,-5368.30835522259,702.4401864036952
257.900003843,987.3315008936452,-5368.518940835433,702.440187107222
257.950003843,986.8659496516125,-5368.60617278435,702.4401872737798
258.000003844,987.0317882659745,-5368.70405721428,702.4401878886532
258.100003845,986.8008665258458,-5369.012167128634,702.4401894195419
258.100003845,986.6668050578372,-5368.700934750626,702.4401879816301
258.150003846,986.5958750626344,-5368.589049673444,702.4401883552397
258.200003847,986.527165546416,-5368.753249720435,702.4401889428584
258.250003848,986.8727573279032,-5368.820153339973,702.4401897560138
258.300003848,987.0019993378274,-5368.611934194973,702.4401889150137
258.350003849,986.9646128928136,-5368.50000859323,702.4401880838348
258.40000385,987.2422602475698,-5368.41202460529,702.4401878890559
258.450003851,987.1978465885251,-5368.215092597748,702.4401872077867
258.500003851,987.4247257177987,-5368.260728716852,702.4401866238537
258.600003853,987.1353998502348,-5368.462345221913,702.440185885816
258.600003853,987.2633477458846,-5368.633467145009,702.4401872748149
258.650003854,987.0417534535095,-5368.709878617332,702.4401866097135
258.700003854,986.9652130752658,-5368.4681087983145,702.4401856521724
258.750003855,986.9797421718845,-5368.404331029275,702.4401846197351
258.850003857,986.7997389640942,-5368.608607963059,702.440184499657
258.900003857,987.0870635257949,-5368.537909611491,702.4401844519527
258.950003858,986.9236976912414,-5368.561990533647,702.4401843686541
258.950003858,986.767276502779,-5368.255420321254,702.4401856027538
259.000003859,986.8571155684411,-5368.370456906763,702.440186122988
259.05000386,986.9018450898475,-5368.601878591299,702.440184492941
259.10000386,987.1808729818306,-5368.412939952817,702.4401845791585
259.150003861,987.5628396802261,-5368.232322513395,702.4401857255334
259.200003862,987.293078307977,-5368.398679617395,702.440185059121
259.250003863,987.4422882527671,-5368.340031270128,702.4401846166044
259.350003864,987.1513129964746,-5368.381483570635,702.4401841166402
259.400003865,987.0290275150459,-5368.511169955965,702.440183723166
