Time,pos x,pos y,pos z
160.100002385,987.3030203586787,-5374.527129146771,702.4251053408838
160.200002387,987.2966102347626,-5374.338132548191,702.4250322700058
160.200002387,987.1206760651032,-5374.230048755916,702.4248188981944
160.250002387,987.1283676483373,-5374.014339853876,702.4245444517293
160.300002388,987.07978687615,-5374.155510132403,702.424260578326
160.350002389,986.5651365229156,-5374.485696760395,702.4239710660383
160.45000239,986.5466719888851,-5374.296170927056,702.4236785513624
160.45000239,986.9116120684981,-5374.493728234737,702.4233865261394
160.500002391,986.780886677031,-5374.598850642904,702.4230803387505
160.600002393,986.7567839514907,-5374.26591848079,702.4228580757961
160.600002393,986.6705733535106,-5374.360813065542,702.4227906684598
160.650002393,986.5557302740679,-5374.4156559076455,702.4228912923867
160.750002395,986.9088782610619,-5374.246187790777,702.4231137974714
160.800002396,987.0164795731963,-5374.303903822802,702.4233521098797
160.800002396,986.7313603970665,-5374.332399774501,702.4235576773996
160.850002396,986.769745674231,-5374.492393308402,702.4236991185269
160.950002398,986.5980215127289,-5374.435641612493,702.4237716832824
161.000002399,986.7137994525318,-5374.48903445414,702.4237798778059
161.050002399,986.8965522674573,-5374.402339591861,702.4237309809942
161.050002399,987.102351869053,-5374.687601038677,702.4236311728537
161.1000024,987.1037826395542,-5374.359198526222,702.4234809248048
161.150002401,987.016166598931,-5374.4675009262855,702.4232911125521
161.200002402,987.0393826953517,-5374.7681838091075,702.4230475074828
161.250002402,987.0674750654177,-5374.8146493355525,702.4227633225773
161.300002403,987.1646919139007,-5374.634231586016,702.4224362417747
161.350002404,986.7320724861584,-5374.997251297099,702.4220753338248
161.400002405,986.5384441288211,-5375.214752589741,702.4216851973857
161.450002405,986.3540129925359,-5375.58449217153,702.4212676270524
161.500002406,986.5746833462948,-5375.43477251027,702.4208254211894
161.600002408,986.3018075964941,-5375.903456431695,702.4203643323506
161.600002408,986.1296875387503,-5375.599081132831,702.4198764681598
161.700002409,986.1716155444924,-5376.093625460624,702.4193554838081
161.700002409,986.3143776820547,-5376.051368958584,702.4188207016829
161.75000241,986.3127656359039,-5376.536291931668,702.4182625148507
161.800002411,986.0014957233049,-5376.914770472981,702.4176978830677
161.850002411,986.0441164813393,-5376.896875838499,702.4171396367732
161.900002412,986.0890282074497,-5377.149164267027,702.4165769715509
161.950002413,986.2993171331564,-5377.183319184077,702.4159663891814
162.000002413,986.079414595456,-5377.495407044824,702.4152977896305
162.100002415,986.4680025763112,-5377.9945902411955,702.414595516501
162.100002415,986.1561916491517,-5377.971882289289,702.4139338302664
162.200002416,985.9290859440322,-5378.046609394915,702.4142473553723
162.200002416,986.1084988308647,-5378.415501431479,702.4152695010702
162.250002417,985.8921532421051,-5378.648540129676,702.4165011319407
162.300002418,985.9497306364553,-5378.562392733529,702.4177150089826
162.350002419,986.04890918531,-5378.51593240589,702.418803937767
162.45000242,985.8778489970671,-5378.700306207868,702.41975350459
162.500002421,986.0944913250305,-5379.146494075286,702.4206008719613
162.500002421,986.0686285521575,-5379.168830781291,702.4213769049578
162.600002422,986.141149790457,-5379.376039264219,702.4220659723476
162.600002422,985.9023043642839,-5378.999222386182,702.4226394512467
162.650002423,985.9765961304679,-5379.161956339193,702.4221977600159
162.700002424,986.2474249066852,-5379.066968240017,702.4210234740619
162.750002425,985.827074434784,-5379.199368374493,702.4196417295582
162.800002425,985.8460241457055,-5379.518876773086,702.4182756992078
162.850002426,985.608631734987,-5379.352101789948,702.4170376543245
162.950002428,985.8485042746922,-5379.350496685004,702.415965079343
162.950002428,986.1859928442011,-5379.175052199419,702.4150786009435
163.000002428,986.1374239548953,-5379.129081228808,702.4143582587051
163.050002429,986.1621251388715,-5379.584770764753,702.4137852451355
163.10000243,986.0877410269873,-5379.480445150025,702.4133271660332
163.150002431,986.1582426921543,-5379.637689926223,702.4129632066982
163.250002432,985.9276600893595,-5379.9400766878625,702.4126797438694
163.300002433,986.0212366693432,-5379.754319712772,702.4124549171402
163.350002434,985.8063397025694,-5379.779542049309,702.4122798973724
163.350002434,985.798611102624,-5379.506121815432,702.4121542774508
163.400002434,985.9303168189721,-5379.483186159569,702.4120544245231
163.500002436,986.0241792332379,-5379.409554818316,702.4119663419726
163.500002436,986.3713080209791,-5379.07283262808,702.4118895826703
163.600002437,986.4804861256538,-5379.37680554334,702.4118278914054
163.600002437,986.4096387281435,-5379.419964274041,702.4117720437773
163.650002438,986.1012855461116,-5379.174072646922,702.4117305589748
163.75000244,986.0686389875755,-5379.389326999767,702.4116929732292
163.80000244,986.1914198617233,-5379.366387116602,702.4116619710433
163.850002441,985.9383455594883,-5379.705490518504,702.4116407924336
163.900002442,985.9426529487278,-5379.61789656217,702.4116189967009
163.900002442,986.2651749885463,-5379.743770111563,702.411604142183
163.950002443,985.9826501489097,-5379.891349028884,702.411590890051
164.000002443,985.9131701671291,-5379.726972005888,702.4115759215574
164.050002444,986.074934921401,-5379.786556234446,702.4115617610648
164.100002445,986.1656596517925,-5379.4576278910745,702.4115563848321
164.150002446,986.1352085072473,-5379.512719212397,702.4115494235447
164.250002447,986.0668693004704,-5378.955034574949,702.4115443767547
164.300002448,986.3354307456925,-5378.9055011556175,702.411541480424
164.300002448,986.5067466446982,-5379.223267356442,702.4115390833033
164.400002449,986.5085342670582,-5379.286653185529,702.4115355706335
164.400002449,986.7053083970015,-5379.397421568974,702.4115324615152
164.45000245,986.4630242376463,-5379.09904436291,702.41152979138
164.500002451,986.5861589222961,-5379.129512451811,702.4115297485528
164.550002451,986.7145438997215,-5379.27978774202,702.4115298035362
164.600002452,986.5311663599766,-5379.138773791196,702.4115296945668
