Time,. . .
21.278868713,-5442.002929688922,-5442.468680974754,-5442.089159736518,-5442.468680974754,0.46575128583117476,0.08623004759556352,0.46623956690928026
21.328868714,-5442.003417967165,-5442.219233394586,-5442.117547104275,-5441.974675744645,0.21581542742114834,0.11412913711046713,-0.028742222520122596
21.328868714,-5442.003417967165,-5442.40898913706,-5442.168884884357,-5442.770463692885,0.40557116989566566,0.16546691719213413,0.7670457257199814
21.378868715,-5442.003417967165,-5442.4768025612175,-5442.3457905855685,-5442.662980176679,0.4733845940527317,0.342372618403715,0.6595622095146609
21.478868716,-5442.003417967165,-5442.322539553395,-5442.286280046259,-5441.785021683822,0.31912158622981224,0.28286207909422956,-0.21839628334237204
21.528868717,-5442.003417967165,-5442.216354583774,-5442.185484347937,-5441.77936866977,0.21293661660911312,0.1820663807720848,-0.22404929739514046
21.528868717,-5442.003417967165,-5442.175987072799,-5442.1796808098625,-5441.988658933447,0.1725691056344658,0.1762628426977244,-0.014759033717382408
21.628868719,-5442.003417967165,-5441.957667149183,-5442.087968237049,-5440.851057149286,-0.045750817981570435,0.0845502698839482,-1.1523608178786162
21.678868719,-5442.003417967165,-5442.093789048862,-5442.147720034775,-5442.830465247186,0.09037108169741259,0.14430206761062436,0.8270472800213611
21.72886872,-5442.003417967165,-5442.083655718373,-5442.113743931241,-5442.026067039932,0.08023775120818755,0.11032596407585515,0.022649072767308098
21.72886872,-5442.004394530738,-5442.062094827315,-5442.060374869822,-5441.934990360578,0.057700296577422705,0.05598033908427169,-0.06842760658673797
21.778868721,-5442.004394530738,-5441.978793359279,-5442.010309966683,-5441.474026713246,-0.025601171459129546,0.005915435945098579,-0.5303678174923334
21.878868722,-5442.004394530738,-5441.99274508473,-5441.9411687868405,-5442.079051894466,-0.01164944600805029,-0.0632257438974193,0.07465736372796528
21.928868723,-5442.004394530738,-5441.899900199084,-5441.806525583625,-5441.316548144523,-0.10449433165376831,-0.1978689471125108,-0.6878463862149147
21.928868723,-5442.004394530738,-5441.909108397231,-5441.824787999035,-5441.967645837921,-0.09528613350721571,-0.17960653170302976,-0.03674869281712745
22.028868725,-5442.004394530738,-5442.059641472811,-5441.949358389107,-5443.025072570487,0.05524694207269931,-0.05503614163080783,1.0206780397493276
22.078868725,-5442.004394530738,-5442.174941378845,-5442.042426209951,-5442.919337141886,0.17054684810682375,0.0380316792134181,0.9149426111480352
22.128868726,-5442.004394530738,-5442.050745249995,-5442.081809470201,-5441.24488975178,0.04635071925713419,0.07741493946286937,-0.7595047789582168
22.128868726,-5442.014160154422,-5442.135342072394,-5442.067395888935,-5442.686329434521,0.1211819179725353,0.053235734512782074,0.6721692800992969
22.178868727,-5442.039062499387,-5442.185968641939,-5442.116486768415,-5442.516975834727,0.14690614255232504,0.07742426902768784,0.5028156803055026
22.278868728,-5442.076660155432,-5442.277644375491,-5442.217929666062,-5442.949419337066,0.20098422005867178,0.14126951063008164,0.9103568376785915
22.278868728,-5442.125000000561,-5442.077700483264,-5442.1631888736465,-5440.926618789097,-0.047299517296778504,0.03818887308534613,-1.1500413663352447
22.328868729,-5442.18310546929,-5442.024813334165,-5442.146358616313,-5441.910749321128,-0.15829213512552087,-0.036746852977557865,-0.2142506794334622
22.37886873,-5442.250976562597,-5442.12217016187,-5442.322270827952,-5443.075670260903,-0.12880640072762617,0.07129426535448147,0.8246936983059641
22.478868731,-5442.32861328221,-5442.176088717551,-5442.416871391556,-5442.913651473971,-0.15252456465987052,0.08825810934558831,0.5850381917607592
22.528868732,-5442.415039062725,-5442.204999115822,-5442.398740444504,-5442.843763099964,-0.2100399469027252,-0.01629861822038947,0.42872403723958996
22.528868732,-5442.51074218703,-5442.252643163718,-5442.416942134432,-5443.101354041162,-0.25809902331184276,-0.09380005259754398,0.6863149784376219
22.578868733,-5442.616699219213,-5442.279109058252,-5442.598665781494,-5443.062126222405,-0.3375901609606444,-0.018033437719168433,0.4454270031919805
22.678868734,-5442.732421875813,-5442.254481152334,-5442.611263893024,-5442.812310549831,-0.4779407234791506,-0.12115798278864531,0.07988867401763855
22.678868734,-5442.857421874096,-5442.31861365589,-5442.711206345575,-5443.516400360226,-0.5388082182062135,-0.14621552852077002,0.658978486129854
22.778868736,-5442.988769531231,-5442.24836149853,-5442.689478791475,-5442.7321437960645,-0.7404080327005431,-0.2992907397556337,-0.12527807803144242
22.828868736,-5443.1240234382485,-5442.213329433276,-5442.865378256449,-5442.685613438829,-0.9106940049723562,-0.2586451817996931,-0.3031560924018777
22.878868737,-5443.261230467869,-5442.299555890611,-5443.037977755168,-5443.63674430833,-0.9616745772573267,-0.22325271270074154,0.3755138404612808
22.928868738,-5443.3969726568885,-5442.630155834425,-5443.137879555215,-5444.074688261366,-0.7668168224636247,-0.25909310167389776,0.677715604477271
22.928868738,-5443.529296875474,-5442.726921806563,-5443.138516193854,-5442.920017860357,-0.8023750689108056,-0.3907806816196171,-0.6092790151169538
23.028868739,-5443.656738281219,-5442.839367430183,-5443.246503411118,-5443.923635272617,-0.8173708510357756,-0.41023487010079407,0.39433839714274654
23.07886874,-5443.7778320309,-5442.852149307187,-5443.2906108079,-5443.542428008983,-0.9256827237131802,-0.4872212230002333,-0.23540402191702015
23.128868741,-5443.891113281195,-5443.041949924118,-5443.447531440553,-5444.631332548929,-0.8491633570774866,-0.4435818406427643,0.8535005180292501
23.128868741,-5444.000000000303,-5443.184108492579,-5443.660099761924,-5444.937993763535,-0.8158915077237907,-0.3399002383785046,0.9379937632320434
23.178868742,-5444.115722656488,-5443.418309654375,-5443.804817902039,-5444.963581761375,-0.6974130021135352,-0.31090475444943877,0.847859104886993
23.228868742,-5444.243164062611,-5443.409140768125,-5443.997043604137,-5444.65440081705,-0.8340232944856325,-0.2461204584742518,0.41123675443941465
23.328868744,-5444.384765624964,-5443.722894496417,-5444.173762007347,-5444.452797470929,-0.6618711285464087,-0.21100361761637032,0.2096334083180409
