Time,pos x,pos y,pos z
453.650006759,113.83567777483499,-49.587078390912936,-407.27558404828284
453.750006761,113.83567696215309,-49.58707569437297,-407.402798674696
453.800006762,113.83567668955945,-49.58707452418284,-407.4664144197346
453.800006762,113.83567644329784,-49.5870734785875,-407.53002170334184
453.950006764,113.83567482657313,-49.58706811141214,-407.65715023525223
454.000006765,113.83567448915868,-49.587066998091245,-407.72070105243125
454.100006766,113.83567382464217,-49.58706480778956,-407.8477863165452
454.100006766,113.83567344758714,-49.58706331984389,-407.9113288442593
454.200006768,113.8356728054085,-49.58706120372392,-408.0383783020169
454.300006769,113.8356723887624,-49.587059587338096,-408.1018347087036
454.35000677,113.83567186910987,-49.58705787872008,-408.16523609063864
454.450006771,113.83567027878372,-49.58705261159752,-408.29210902695905
454.450006771,113.83566842959598,-49.58704623687895,-408.35563925930524
454.600006774,113.83566734593846,-49.58704266157806,-408.4826496812205
454.650006774,113.83566656285718,-49.58704008580891,-408.5461144943004
454.750006776,113.8356647168868,-49.58703397431383,-408.6730080095539
454.800006777,113.8356627524394,-49.58703240091017,-408.7363968267463
454.850006777,113.83566120043491,-49.58703119157992,-408.79977255316476
454.950006779,113.83565704217177,-49.58702792961261,-408.9264691256928
455.100006781,113.83565782243615,-49.587028550483694,-409.1164619595662
455.150006782,113.83565661471039,-49.5870276088151,-409.1798060240083
455.250006783,113.83565234904988,-49.58702426285749,-409.3064650959292
455.300006784,113.83564991022214,-49.58702414897099,-409.36979679707383
455.350006785,113.83564684478887,-49.587026149005204,-409.43314048720663
455.450006786,113.83564089209071,-49.58702987338834,-409.55982854365146
455.500006787,113.83563228481643,-49.587035256993616,-409.62315289033063
455.550006788,113.83562825502823,-49.587037780815,-409.7498089470149
455.650006789,113.83562621758887,-49.58703905900805,-409.8131520905311
455.70000679,113.83562594756599,-49.58703930268127,-409.8764955900524
455.800006791,113.83562326726685,-49.58703971840061,-410.00320909008974
455.850006792,113.8356195963759,-49.58704334805999,-410.0666039003681
455.900006793,113.83561765603716,-49.5870452088421,-410.1933422605288
456.000006794,113.83561556066005,-49.58704721780759,-410.2566742980229
456.100006796,113.83561285112442,-49.587049818699924,-410.383245734682
456.250006798,113.8356126010389,-49.5870500486857,-410.57290874242034
456.300006799,113.83561153261996,-49.58705107015626,-410.6993124988412
456.450006801,113.83560922050036,-49.58705328975359,-410.8257450834383
456.500006802,113.83566093362543,-49.58700355125371,-410.8888985093003
456.550006803,113.83176502055736,-49.59075899407086,-410.95203683530366
456.650006804,113.80153650834862,-49.579612497983646,-411.0782706129834
456.750006806,113.72764149009664,-49.55236456312241,-411.2043651785696
456.800006806,113.61291071773051,-49.510058864087185,-411.2673456283546
456.850006807,113.56160987164864,-49.52365504155157,-411.33036554711845
456.950006809,113.4303278757145,-49.55844740017955,-411.45651125952367
456.950006809,113.35031973023885,-49.5796517665427,-411.5196134124624
457.100006811,113.16374270494376,-49.629098365779186,-411.64602533720523
457.150006812,113.05664496788735,-49.65748213054063,-411.7093153246951
457.250006813,112.81237953813829,-49.72221708275884,-411.83606087159876
457.300006814,112.663150862719,-49.761766438937556,-411.8995954841836
457.450006816,112.03016913619172,-49.9295155374581,-412.09048988079513
457.500006817,111.5840147241895,-50.45944281340601,-412.1542394853576
457.600006818,111.19122916854388,-50.92597993427509,-412.2794042609709
457.650006819,110.77699588657269,-51.4179903860573,-412.3350772620864
457.750006821,110.5018152043828,-51.74484092306231,-412.4502586732844
457.800006821,110.34926188359296,-51.9260408542187,-412.5103786803587
457.850006822,110.34893633516357,-51.92642922493055,-412.5707929886498
457.950006823,110.34925896750894,-51.92604629203645,-412.69118812446334
458.000006824,110.34985943020216,-51.925333572667945,-412.75140350292986
458.100006826,110.35036125656003,-51.92473749076479,-412.87259917176686
458.150006826,110.35055701285337,-51.924505112018,-412.9335981148564
458.250006828,110.3507194317203,-51.92431233850396,-412.99473475969444
458.250006828,110.35132055367369,-51.924498344196486,-413.11727275827116
458.350006829,110.35161533922152,-51.92458954985463,-413.17876083927933
458.450006831,110.35194134052196,-51.924690419262326,-413.30187800018166
458.450006831,110.35220276160909,-51.924771308237716,-413.36346991839457
458.600006833,110.35230716734789,-51.924803609996,-413.48678920750274
458.600006833,110.35232135258973,-51.924807992623734,-413.54850216469663
458.750006835,110.35238425292701,-51.92482744526796,-413.6719369419046
458.800006836,110.35240447649493,-51.92483369225253,-413.7337102225236
458.850006837,110.35242217186386,-51.924839143421764,-413.79554179188216
458.950006838,110.35243848268632,-51.924844170808704,-413.85741849423874
459.000006839,110.35246548627893,-51.924877203428,-413.98121647966633
459.05000684,110.35246942710097,-51.92488200980499,-414.10537134958224
459.150006841,110.35247796466433,-51.92489232475796,-414.1675465943652
459.200006842,110.35248523942818,-51.92490120937312,-414.29196572676125
459.300006844,110.35249427862182,-51.92491213397112,-414.35425858721135
459.350006844,110.35249663218869,-51.924914872401644,-414.4165434363893
459.450006846,110.35250195277047,-51.924921370622826,-414.54125961922114
459.450006846,110.35250800661086,-51.92492864400697,-414.60371878676943
459.600006848,110.35250905530589,-51.92492991177907,-414.7287236004693
459.650006849,110.35250973119528,-51.924930723444966,-414.7912475005794
459.75000685,110.35250902393679,-51.924929842409966,-414.9162926643508
459.800006851,110.35250763011305,-51.92492812074482,-414.9789033452348
459.900006853,110.35250427823085,-51.92492399995565,-415.1667100428371
460.000006854,110.35250382911117,-51.92492343248548,-415.2293074433599
460.100006856,110.35250345567346,-51.92492282769166,-415.291939159973
460.150006856,110.35250164837527,-51.924918159374165,-415.4173437200573
460.200006857,110.35249779935819,-51.92490884713091,-415.54295241180245
460.300006859,110.35249250613315,-51.92489579755734,-415.6057704677345
460.350006859,110.35249243836961,-51.92489536301626,-415.66862459993996
460.450006861,110.35249245631918,-51.92489514036314,-415.73152784913094
460.500006861,110.35249207508546,-51.92489314819485,-415.85750877240326
460.600006863,110.35249019505372,-51.92488566469983,-415.9835068991063
460.750006865,110.35248906855723,-51.92488118297971,-416.1724684563183
460.800006866,110.35248813470247,-51.92487700648888,-416.23545257526496
460.850006867,110.35248789215065,-51.924876049172,-416.2984560700557
460.950006868,110.35248768869045,-51.92487523324636,-416.42453842962465
461.000006869,110.35248760183595,-51.92487443973966,-416.48761442179733
461.10000687,110.35248600761315,-51.9248680980661,-416.6138878342176
461.150006871,110.35248600589271,-51.92486810240745,-416.67713191238573
461.250006873,110.35248564764521,-51.92486624580008,-416.7403547300343
461.300006873,110.35248459887259,-51.9248602143673,-416.8667647058055
461.300006873,110.35248325584223,-51.924858755144186,-416.9300426282135
461.450006876,110.35247765669956,-51.92485754132737,-417.0568520594496
461.500006876,110.35247436507802,-51.92485682686261,-417.1202985645687
461.550006877,110.35246930589184,-51.924855729536354,-417.24708382474694
461.600006878,110.35246294324529,-51.92485434651202,-417.3104471187693
461.700006879,110.352460556558,-51.924853824570896,-417.4371428518419
461.800006881,110.35245673229674,-51.9248529916151,-417.50047521586
461.800006881,110.35245115617835,-51.924851770651934,-417.5638182367964
461.950006883,110.35244443740712,-51.924850313271484,-417.6905407075052
462.000006884,110.35243924971955,-51.92484918402383,-417.7539023034461
462.100006885,110.35243666487452,-51.92484861675262,-417.8806786048985
462.150006886,110.35243520403822,-51.924848299036334,-417.9441194778123
462.250006888,110.3524311785187,-51.92484742102003,-418.0709828539054
462.300006888,110.35242716085315,-51.92484655017379,-418.13442940803304
462.350006889,110.35242413364864,-51.92484588992599,-418.1979233498327
462.450006891,110.35241467731058,-51.92484383965064,-418.3249652301749
462.600006893,110.35240492757113,-51.92484793374883,-418.45210891693614
462.650006894,110.35239534104785,-51.924848677602235,-418.51569078110947
462.750006895,110.35238525839583,-51.92484778932716,-418.6429332624166
462.800006896,110.35237790460108,-51.92484042585006,-418.7704262772773
462.950006898,110.35237145368336,-51.92483932355381,-418.96202170256845
463.000006899,110.35237134431632,-51.924839296929775,-419.0259794825597
463.1000069,110.35236385427483,-51.92483802055976,-419.1540592442765
463.150006901,110.35235389640961,-51.9248363302059,-419.2181627732783
463.250006902,110.35235076409687,-51.92483579316226,-419.34649025327496
463.350006904,110.35234746890565,-51.92483522849875,-419.4749611407543
463.450006905,110.35233870804605,-51.924833736765294,-419.6036280950546
463.500006906,110.35232999264541,-51.9248322623954,-419.66797712297614
463.600006908,110.3523207823456,-51.92483069890421,-419.79663009174635
463.75000691,110.35231650221716,-51.92482997196919,-419.9897293061946
463.800006911,110.35231532005012,-51.92482977761213,-420.0541237579957
463.850006911,110.35231163708086,-51.92482915212375,-420.11856988491525
463.950006913,110.3523074707587,-51.92482845600885,-420.18308121625546
464.000006914,110.352301238457,-51.92482713312794,-420.3122212768503
464.100006915,110.35229753746327,-51.92482634624825,-420.44146442853963
464.150006916,110.35229207873058,-51.92482518987399,-420.50616439495076
464.250006917,110.35228673432273,-51.92482406095437,-420.6354731341662
464.300006918,110.35228400087296,-51.92482349406028,-420.70015402340044
464.350006919,110.35228135915953,-51.92482293627309,-420.7648613077194
464.45000692,110.35227759691327,-51.924822142138254,-420.8943091930854
464.500006921,110.35227457387849,-51.92482150239571,-420.95899703755606
464.600006923,110.35226786547507,-51.92482008402212,-421.0883097078664
464.650006923,110.35226704554596,-51.924819911602306,-421.1529675963377
464.750006925,110.35226231795542,-51.924818911340246,-421.2823325430342
464.850006926,110.3522568841824,-51.92481776163281,-421.4117584777578
464.950006928,110.35224514474841,-51.924815276303725,-421.54127194210156
465.000006929,110.35224291365157,-51.92481481016397,-421.6060781111044
465.10000693,110.35223712554657,-51.92481358833731,-421.7356794925422
465.150006931,110.35223549751423,-51.9248132517869,-421.80051397824536
465.250006932,110.35223114510208,-51.92481233378292,-421.9302906673406
465.300006933,110.35223127918124,-51.92481236604772,-421.9952433526868
465.350006934,110.3522312900416,-51.924812373222544,-422.0602142816539
465.450006935,110.35222797903364,-51.92481167808511,-422.19024742317373
465.600006937,110.35222392468857,-51.92481082567835,-422.32035925103
465.650006938,110.35221707340655,-51.92480922911955,-422.4504935365755
465.700006939,110.35220303278639,-51.924814872813954,-422.58071671681455
465.80000694,110.35219397388981,-51.924818513739915,-422.64581447710776
465.850006941,110.35219260120066,-51.924819146137715,-422.71092520722203
465.900006942,110.35218759178233,-51.924821158558004,-422.8413344180451
466.000006943,110.35218039872531,-51.924824048751255,-422.9066363739384
466.100006945,110.35217489531067,-51.92482635272611,-422.971958896337
466.150006946,110.35216658600116,-51.92482131742767,-423.1026910435535
466.250006947,110.35216352049304,-51.924819456919074,-423.2335341180478
466.300006948,110.35215861734845,-51.924816423382545,-423.2989541478093
466.350006949,110.35215706338994,-51.92481543704617,-423.3643898914087
466.45000695,110.35215248108862,-51.924812654301604,-423.4954275314064
466.500006951,110.3521504175415,-51.92481134659319,-423.56096470841675
466.600006952,110.3521452268019,-51.924808195533316,-423.6921187372265
466.750006955,110.35213774465451,-51.92480365538479,-423.88921239454646
466.800006955,110.35213384831248,-51.924803901688584,-423.9549663938415
466.850006956,110.35212740994841,-51.92480331539597,-424.0207386391257
466.950006958,110.3521200591236,-51.92480750732936,-424.1524960372134
467.000006958,110.35211507325324,-51.92481836322027,-424.2184609351601
467.10000696,110.35211431850017,-51.92482021311023,-424.2844283270148
467.150006961,110.35210650231673,-51.92481886118032,-424.41642407935575
467.250006962,110.35209772426145,-51.92482299425636,-424.54854324393386
467.300006963,110.35209548381042,-51.92482412529767,-424.61459629637613
467.450006965,110.35208817593288,-51.92482756372304,-424.746712697381
467.500006966,110.35208303837916,-51.92482464973574,-424.8788127146758
467.600006967,110.35208177062462,-51.92482387781777,-424.94487619472636
467.650006968,110.35207754230608,-51.92481738177463,-425.07701321682856
467.75000697,110.352069263213,-51.924814050085644,-425.2091513672038
467.80000697,110.35206622813938,-51.92481280616222,-425.27526534344025
467.850006971,110.35206431514305,-51.924812024103225,-425.34136356235155
467.950006972,110.35206178697085,-51.92481098411336,-425.40744537390094
468.000006973,110.3520590595417,-51.924807339760335,-425.47350609307796
468.100006975,110.35205416835294,-51.92480407231723,-425.60551886252586
468.150006975,110.35205032500342,-51.9248023380647,-425.7375910580164
468.200006976,110.3520451189004,-51.92480001447155,-425.86974258856264
468.300006978,110.3520386595973,-51.92479711724033,-425.93580964457794
468.350006978,110.35203481167487,-51.92479537149888,-426.0018730529008
468.45000698,110.35203358942671,-51.9247948192184,-426.1340409831618
468.500006981,110.35203056337375,-51.924793437006535,-426.2001120627492
468.600006982,110.35202244599276,-51.924789819205905,-426.33230051017205
468.650006983,110.35201655332816,-51.92479101546786,-426.398426751
468.700006984,110.35201821340576,-51.92479067854504,-426.5308244162849
468.800006985,110.35201721804721,-51.92479186126816,-426.5971269407486
468.950006987,110.35201556801204,-51.92480226881067,-426.79630617916916
469.000006988,110.35201897404592,-51.924809049897455,-426.8628005725925
469.050006989,110.35202589118937,-51.92481288329834,-426.9958661764363
469.15000699,110.35203531263785,-51.92481191719138,-427.0624044525824
469.250006992,110.35203872410928,-51.924811598791166,-427.12893828254647
469.250006992,110.35203910109662,-51.924806385031054,-427.26201287123735
469.450006995,110.35203175634862,-51.924794112261075,-427.461887972294
469.450006995,110.3520269373569,-51.92478584921179,-427.52858082907596
469.600006997,110.35202657415888,-51.9247852291033,-427.6619747254043
469.650006998,110.35202459347667,-51.92478171434299,-427.7286795783034
469.750006999,110.35201960113815,-51.924773364830756,-427.8621616074298
469.800007,110.35201530870242,-51.924766001947624,-427.92895808684875
469.800007,110.35201450921473,-51.92476465001832,-427.99577855485467
469.950007002,110.35201264080415,-51.92476134905129,-428.06261751687333
470.000007003,110.35200983006018,-51.92475282613476,-428.19644589180956
470.100007005,110.35200776905789,-51.924746567575134,-428.33034675972556
470.150007005,110.35200801296294,-51.92474691572062,-428.39733770230606
470.200007006,110.35200734559429,-51.924744867594164,-428.5314067470462
470.300007008,110.35200684677524,-51.92474298629809,-428.5985661889704
470.350007008,110.35200550129338,-51.92473889921428,-428.665751243776
470.45000701,110.35200384319224,-51.92473385526792,-428.8001213370416
470.600007012,110.35200262430737,-51.924730138037724,-429.00185350995633
470.650007013,110.3520005516464,-51.92472383846103,-429.06915117949455
470.750007014,110.35199917305187,-51.924717322190936,-429.20385855345165
470.800007015,110.35199840323799,-51.924713665801164,-429.27123172175766
470.850007016,110.35199747415706,-51.92470872710689,-429.33859915864196
470.950007017,110.35199656740107,-51.924704435873025,-429.47333333564757
471.000007018,110.35199556752997,-51.924699194631884,-429.5407075582001
