Time,pos x,pos y,pos z
160.100002385,-2.642964439240428,6.695163595138206,776.0229924074468
160.150002386,-2.7115544943664123,6.75466874904218,776.2839960193362
160.250002387,-2.798038556589624,6.829699000114222,776.8037511879128
160.300002388,-2.8159144540016343,6.84520540263225,777.0637641147571
160.350002389,-2.81565490615905,6.8449801452778365,777.3244593032013
160.45000239,-2.8148018549832945,6.844240011803047,777.8466064891712
160.500002391,-2.813900992978683,6.843458076423133,778.1077557908047
160.600002393,-2.811482168069336,6.8413577981766815,778.629900502367
160.650002393,-2.8032092505320705,6.834164940783486,778.8909074216009
160.750002395,-2.7920926971989273,6.824475771456639,779.1518281761201
160.800002396,-2.732928343556783,6.803851163378243,779.673454504701
160.850002396,-2.66794124443768,6.880037124599162,779.9341192199158
160.950002398,-2.6004470359873406,6.957122465770963,780.4550518009664
161.000002399,-2.4858764444245924,7.083152618192555,780.7153875595741
161.1000024,-2.3793855977207135,7.195397496652125,780.9756899447891
161.150002401,-2.1686628826753367,6.997234144724635,781.4961154266925
161.250002402,-1.99868666259907,6.825757830241843,782.0159747555473
161.300002403,-1.8994426473537724,6.720498247329239,782.275626498644
161.300002403,-1.790767222464752,6.6005628706172494,782.5351251369436
161.450002405,-1.5521711087071766,6.319201879546314,783.0533070439519
161.500002406,-1.4284411625905906,6.163362062757912,783.3121056177526
161.600002408,-1.174530872737226,5.821392786964255,783.8293624136159
161.600002408,-0.8096581126873283,5.272074753956383,784.0877316864716
161.75000241,-0.4325578209218052,4.624689756082573,784.6035571497117
161.75000241,-0.30287147892221744,4.380571469646381,784.8611897547369
161.800002411,-0.04689402320944149,3.888830889063708,785.1187820918319
161.950002413,0.3292237456460476,3.134834952730245,785.6342476174399
162.000002413,0.46470567179759564,2.85332743622473,785.8917261756761
162.100002415,0.734478538070283,2.2742891034829475,786.4060498907471
162.150002416,0.8685542340251743,2.0361808389584923,786.6637342134072
162.250002417,0.853373745284926,2.0592419143358676,787.1838204425062
162.300002418,0.8532575846330646,2.0594163365624105,787.4385453333439
162.350002419,0.8530063624752793,2.05979705342938,787.6898880822685
162.45000242,0.852097143671899,2.0611755845983417,788.1888767353272
162.500002421,0.8511221786621594,2.0626537163246086,788.4379832833555
162.600002422,0.850268541473317,2.0639474693816076,788.9365827472104
162.650002423,0.8500537663104611,2.0642730189014737,789.186170112791
162.750002425,0.8497222760927756,2.06477534560094,789.6861536715121
162.800002425,0.8495979904757034,2.064963764880999,789.9364576695914
162.800002425,0.8493719710149827,2.0653062247823577,790.1868599238212
162.950002428,0.8491226533512953,2.0656839700765977,790.6880043744352
163.10000243,0.8488745742438125,2.0660598018147374,791.4406213415482
163.150002431,0.8487424770415153,2.066259978051792,791.6915214677912
163.250002432,0.8486936400785827,2.066334086851643,792.1935671396586
163.300002433,0.8486278605735678,2.0664338336120682,792.4447376607885
163.350002434,0.8485968978205634,2.066480853878086,792.6959058915359
163.400002434,0.848577850733846,2.0665098552272285,793.1982236724715
163.500002436,0.8485669153999316,2.066526551950866,793.4493379702775
