Time,pos x,pos y,pos z
671.600010007,113.8613019559244,106.75878502600153,-1055.8668944727515
671.750010009,113.86175481710913,106.75876544745576,-1056.450631942616
671.80001001,113.86175048883172,106.75876572609026,-1056.645357744171
671.850010011,113.86178095725202,106.75876449690342,-1056.8402005237278
671.900010012,113.86196604770653,106.75875647035147,-1057.2304341228228
672.000010013,113.86228198433663,106.75874285320484,-1057.4257958410626
672.050010014,113.86246087985823,106.75873506755657,-1057.8168051947853
672.250010017,113.86264523421637,106.75872704051416,-1058.4042419967175
672.300010018,113.86280594367331,106.75872002996874,-1058.6002652916343
672.45001002,113.8628543381227,106.75871789041139,-1059.1888544082992
672.600010022,113.86302159071944,106.75874572712637,-1059.5818190312912
672.650010023,113.8632929418831,106.75880149636689,-1059.9751166803035
672.750010024,113.86346514772261,106.75883688823947,-1060.3686591086773
672.800010025,113.86361035704789,106.7588667161149,-1060.7626763719127
672.950010027,113.86381937562872,106.75890965518781,-1061.1570113009877
673.000010028,113.864094586044,106.75896617950528,-1061.3543401452655
673.050010029,113.86407851641903,106.75896286349405,-1061.5517953267881
673.15001003,113.86424400096384,106.75896499185998,-1061.9470315879985
673.250010032,113.8643722102438,106.7589666514199,-1062.3427922208434
673.300010032,113.86444639101884,106.75896768588802,-1062.540794244809
673.300010032,113.86449594705735,106.75896831800668,-1062.738839976354
673.400010034,113.86469039570889,106.75897079967201,-1063.1351122201972
673.450010035,113.86493171091315,106.75897394486024,-1063.3333384591817
673.600010037,113.86524504871691,106.75897792060888,-1063.7299954410666
673.650010038,113.86525902832642,106.75897818089425,-1063.9284852380351
673.750010039,113.86537248884518,106.75897961435227,-1064.3258789880642
673.80001004,113.86552236922272,106.75898150473071,-1064.5247625332258
673.950010042,113.86563234677159,106.75898288861286,-1065.122019311117
674.000010043,113.86561933866685,106.75898280548395,-1065.3213373761205
674.100010044,113.86574562218314,106.75898448165346,-1065.520768553296
674.150010045,113.86595176817347,106.75896760169732,-1065.9198639195508
674.250010047,113.866148740467,106.75895135390687,-1066.319365405697
674.300010047,113.86636472017636,106.75893353754715,-1066.519215060335
674.350010048,113.86644666202179,106.75892692553859,-1066.7191146828188
674.45001005,113.86648910640608,106.75892342011026,-1067.1191519516688
674.50001005,113.86657897766985,106.75891611112218,-1067.3192705466995
674.600010052,113.86664087223969,106.75891099988233,-1067.7198036658144
674.750010054,113.8667746925072,106.75889995381493,-1068.3210979877736
674.800010055,113.86693180773116,106.75888699645263,-1068.5217198790372
674.850010056,113.86703780812186,106.75887834203797,-1068.7224736182695
674.950010057,113.86706935640534,106.75887583952316,-1068.9233019251196
674.950010057,113.86718068215926,106.75886132650209,-1069.3253533102288
675.100010059,113.8671744203096,106.75886229773324,-1069.5265800570328
675.15001006,113.8672012281121,106.75885816664977,-1069.929315176013
675.250010062,113.86731434518222,106.75884069211604,-1070.3323929007856
675.300010062,113.8675381743086,106.75880622277089,-1070.5340839189969
675.350010063,113.867532857641,106.75880704884676,-1070.735857975687
675.450010064,113.86761679894768,106.75879407863903,-1071.139720715064
675.500010065,113.86766242501339,106.75878648750391,-1071.3417473137645
675.600010067,113.8679135595557,106.758744762075,-1071.74601656799
675.600010067,113.8679583722062,106.75873730520657,-1071.9483195181167
675.750010069,113.86809853856107,106.75871395998385,-1072.3531277405252
675.80001007,113.86824446630693,106.75868962749027,-1072.5556639953625
675.950010072,113.86852075727965,106.7586435422761,-1073.163858447902
676.100010074,113.86865328360702,106.75862144017711,-1073.7730272885037
676.100010074,113.86875969457424,106.75860370356887,-1073.9763312820407
676.250010076,113.86886476303744,106.75858620104522,-1074.38328254318
676.300010077,113.86908237867077,106.75859561000497,-1074.790657288307
676.450010079,113.86923192153881,106.75858560671753,-1075.1982954793543
676.50001008,113.86945686020167,106.75857054809302,-1075.402262305277
676.600010082,113.86963190898805,106.75855881988454,-1075.8105458745456
676.600010082,113.86985521083264,106.75854396352604,-1076.0148889656111
676.750010084,113.86998563444939,106.75853523548967,-1076.4238217972356
676.800010085,113.87005234549497,106.75853078891956,-1076.6284574719714
676.800010085,113.87004090407763,106.75853169351794,-1076.833207550207
676.950010087,113.87018143299329,106.75852228265651,-1077.2430654560055
677.000010088,113.87029946634007,106.75851447552874,-1077.4479975404092
677.100010089,113.87036605217037,106.75851014913626,-1077.6529795426084
677.15001009,113.87047210026411,106.75849715713709,-1078.0633293623
677.250010091,113.87045163804909,106.75849969141564,-1078.4740958554582
677.350010093,113.87055989314635,106.75848642828669,-1078.8853371059558
677.400010094,113.87072440685051,106.75846625584849,-1079.2968756873888
677.500010095,113.87076193878838,106.75846167256515,-1079.502704797577
677.600010097,113.87083048874678,106.75845340188826,-1079.7085573586596
677.650010097,113.87094759595526,106.75846030756509,-1080.1205595118836
677.750010099,113.87107350649683,106.75849477629748,-1080.3267403403129
677.8000101,113.87115086066122,106.75849827831271,-1080.7392364694315
677.8000101,113.87116785405837,106.75849914509078,-1080.945633273838
677.900010101,113.87127478816882,106.75850398441283,-1081.358820306718
678.100010104,113.87142455490027,106.75851074327156,-1081.97944400132
678.250010106,113.87164284205772,106.7585205815648,-1082.6009208038129
678.350010108,113.8716701690903,106.7585219054653,-1082.8082511004247
678.400010108,113.87174207163478,106.75851717567134,-1083.4308795603686
678.50001011,113.87179220722847,106.7585139095542,-1083.6386397662395
678.600010111,113.87180846438179,106.75851287520804,-1084.0544618854801
678.600010111,113.87188093421177,106.75850822486979,-1084.262547187889
678.750010114,113.87197349867479,106.75850213615225,-1084.6789446935682
678.800010114,113.87210396119694,106.75849365483259,-1084.8872860770257
678.850010115,113.87215612964425,106.75849034072574,-1085.0956743048844
678.950010117,113.87220646157772,106.7584870517125,-1085.5127423108331
679.000010117,113.87224375289048,106.75848472673796,-1085.7214413230495
679.100010119,113.87230095013777,106.75848098016954,-1086.1391964451766
679.15001012,113.87232218935823,106.75847961795992,-1086.3482370691488
679.250010121,113.87237797578265,106.75847596180326,-1086.766640666976
679.300010122,113.87238365446507,106.7584756256675,-1086.9759981314055
679.450010124,113.87251391286327,106.75846702856893,-1087.604745099772
679.600010126,113.87270628324298,106.75849459429438,-1088.2345315429077
679.650010127,113.87279615313311,106.75850749112111,-1088.4446746957906
679.700010128,113.87286847217159,106.75851787780658,-1088.865307673163
679.800010129,113.8729608914453,106.75853113441615,-1089.075805799646
679.950010132,113.87306285237547,106.758545756706,-1089.7076194773126
680.050010133,113.87309109707725,106.75854983594196,-1090.340042609345
680.150010135,113.87313402120563,106.758556043149,-1090.5511262824546
680.250010136,113.87316668635142,106.75856075663167,-1090.9736291875358
680.300010137,113.87317399106557,106.75856188005473,-1091.1850486584894
680.450010139,113.8732492264923,106.75856058066185,-1091.8200475015813
680.450010139,113.87324954069766,106.75856069119025,-1092.0319695822625
680.600010141,113.87330621907849,106.7585597295289,-1092.4560813207156
680.700010143,113.87342827835955,106.75855760930494,-1093.092788775699
680.850010145,113.87352590370267,106.75855600870847,-1093.30525070566
680.950010146,113.8735719042184,106.7585515375128,-1093.9431908518493
681.000010147,113.87358351344488,106.75855043079989,-1094.1560731672298
681.100010149,113.87359900494764,106.75854894363357,-1094.5821639170986
681.150010149,113.87362302367804,106.75855164399235,-1094.7953719928191
681.250010151,113.87365782862574,106.75856315730007,-1095.0086777122547
681.300010152,113.87371430402763,106.75857937418162,-1095.4355710696782
681.350010152,113.87377685020971,106.75861246345376,-1095.6491723333008
681.400010153,113.8737955108066,106.75862237671129,-1096.0766144758416
681.500010155,113.87383296344868,106.7586421537897,-1096.2904217893888
681.600010156,113.8738842800808,106.75866937363509,-1096.7183066882537
681.650010157,113.87389671405434,106.75867597793452,-1096.9324089643494
681.700010158,113.87394064659465,106.75869928652456,-1097.3609531687173
681.800010159,113.87395235623572,106.7587055109098,-1097.7898931896523
681.900010161,113.8740071341224,106.75873456942064,-1098.2193209145366
682.100010164,113.87410771940995,106.75878791165864,-1098.649142134032
682.150010164,113.87412452615945,106.75879427882725,-1098.8641664683175
682.250010166,113.87418757699851,106.75881389038753,-1099.5098433002402
682.300010167,113.87423581728027,106.75884086865014,-1099.7252194463622
682.350010167,113.874255559116,106.75885178881347,-1099.9406704075134
682.450010169,113.87429610807914,106.7588744681776,-1100.3718206804133
682.50001017,113.87432163320885,106.75888875136062,-1100.5875541738642
