Time,heading
160.100002385,2.378094434738159
160.150002386,2.3780829906463623
160.200002387,2.3780782222747803
160.250002387,2.3780765533447266
160.300002388,2.3780784606933594
160.350002389,2.3780813217163086
160.45000239,2.378087282180786
160.45000239,2.3780970573425293
160.500002391,2.37802791595459
160.550002392,2.377753973007202
160.600002393,2.37678861618042
160.650002393,2.3742921352386475
160.750002395,2.3699305057525635
160.800002396,2.3627703189849854
160.800002396,2.354645013809204
160.900002397,2.343867540359497
160.900002397,2.330244302749634
160.950002398,2.3149046897888184
161.050002399,2.2975473403930664
161.050002399,2.278101682662964
161.1000024,2.255784273147583
161.150002401,2.2305774688720703
161.200002402,2.2023870944976807
161.250002402,2.1710004806518555
161.300002403,2.136096239089966
161.350002404,2.0984761714935303
161.400002405,2.05967116355896
161.450002405,2.022033452987671
161.500002406,1.9852381944656372
161.600002408,1.9488343000411987
161.600002408,1.9128655195236206
161.650002408,1.8763047456741333
161.700002409,1.8403486013412476
161.75000241,1.8057526350021362
161.800002411,1.775938868522644
161.850002411,1.7565933465957642
161.900002412,1.7405072450637817
161.950002413,1.7267805337905884
162.000002413,1.7123726606369019
162.100002415,1.6989442110061646
162.100002415,1.6865671873092651
162.200002416,1.6669920682907104
162.200002416,1.6471916437149048
162.250002417,1.644487738609314
162.300002418,1.6444116830825806
162.350002419,1.6444295644760132
162.400002419,1.6444700956344604
162.500002421,1.6445103883743286
162.500002421,1.6445435285568237
162.600002422,1.6445637941360474
162.650002423,1.6445783376693726
162.650002423,1.6445857286453247
162.700002424,1.6445897817611694
162.750002425,1.6445904970169067
162.800002425,1.6445928812026978
162.900002427,1.6445938348770142
162.950002428,1.6445921659469604
163.000002428,1.6445938348770142
163.050002429,1.6445928812026978
163.150002431,1.6445921659469604
163.200002431,1.6445914506912231
163.200002431,1.6445938348770142
163.300002433,1.6445938348770142
163.300002433,1.6445945501327515
163.350002434,1.6445945501327515
163.400002434,1.6445962190628052
163.500002436,1.6445955038070679
163.600002437,1.6445962190628052
163.600002437,1.6445955038070679
163.650002438,1.6445962190628052
163.75000244,1.6445955038070679
163.80000244,1.6445955038070679
163.850002441,1.6445955038070679
163.900002442,1.6445962190628052
163.900002442,1.6445969343185425
163.950002443,1.6445962190628052
164.050002444,1.6445955038070679
164.100002445,1.6445955038070679
164.150002446,1.6445955038070679
164.250002447,1.6445955038070679
164.300002448,1.6445955038070679
164.400002449,1.6445962190628052
164.45000245,1.6445962190628052
164.500002451,1.6445962190628052
164.550002451,1.6445962190628052
164.600002452,1.6445962190628052
164.700002454,1.6445962190628052
164.750002454,1.6445962190628052
164.800002455,1.6445962190628052
164.900002457,1.6445962190628052
165.000002458,1.6445955038070679
165.050002459,1.6445955038070679
165.10000246,1.6445955038070679
165.15000246,1.6445955038070679
165.200002461,1.6445955038070679
165.250002462,1.6445962190628052
165.350002463,1.6445962190628052
165.400002464,1.6445955038070679
165.500002466,1.6445955038070679
165.550002466,1.6445955038070679
165.600002467,1.6445955038070679
165.650002468,1.6445955038070679
165.700002469,1.6445955038070679
165.750002469,1.6445955038070679
165.80000247,1.6445955038070679
165.850002471,1.6445955038070679
165.950002472,1.6445962190628052
166.000002473,1.6445962190628052
166.100002475,1.6445962190628052
166.200002476,1.6445962190628052
166.200002476,1.6445955038070679
166.300002478,1.6445962190628052
166.350002478,1.6445962190628052
166.45000248,1.6445962190628052
166.550002481,1.6445962190628052
166.550002481,1.6445955038070679
166.600002482,1.6445955038070679
166.650002483,1.6445962190628052
166.700002484,1.6445955038070679
166.750002484,1.6445955038070679
166.850002486,1.6445955038070679
166.900002487,1.6445955038070679
166.950002487,1.6445955038070679
167.000002488,1.6445955038070679
167.050002489,1.6445955038070679
167.15000249,1.6445955038070679
167.200002491,1.6445955038070679
167.250002492,1.6445955038070679
167.300002492,1.6445962190628052
167.350002493,1.6445955038070679
167.400002494,1.6445955038070679
167.450002495,1.6445955038070679
167.550002496,1.6445955038070679
167.600002497,1.6445955038070679
167.650002498,1.6445955038070679
167.700002498,1.6445955038070679
167.750002499,1.6445955038070679
167.8000025,1.6445955038070679
167.850002501,1.6445955038070679
167.900002501,1.6445955038070679
167.950002502,1.6445955038070679
168.050002504,1.6445955038070679
