Time,heading
160.100002385,0.7146378755569458
160.150002386,0.7146371006965637
160.250002387,0.7146363258361816
160.300002388,0.7146355509757996
160.350002389,0.7146347761154175
160.45000239,0.7147485017776489
160.500002391,0.71491539478302
160.600002393,0.7153645157814026
160.650002393,0.7169042825698853
160.750002395,1.5444506406784058
160.800002396,0.34200403094291687
160.850002396,-0.8551778197288513
160.950002398,-0.8408356308937073
161.000002399,-0.8170121312141418
161.1000024,0.7413305044174194
161.150002401,0.7814638614654541
161.250002402,0.8148220777511597
161.300002403,0.8346289396286011
161.300002403,0.8559898734092712
161.450002405,0.8997699618339539
161.500002406,0.9212814569473267
161.600002408,0.9627863168716431
161.600002408,1.0231826305389404
161.75000241,1.082484483718872
161.75000241,1.0880564451217651
161.800002411,1.1008682250976562
161.950002413,1.1222590208053589
162.000002413,1.1305639743804932
162.100002415,1.057981252670288
162.150002416,0.9884490966796875
162.250002417,0.9879368543624878
162.300002418,0.9879156351089478
162.350002419,0.9878721833229065
162.45000242,0.9877173900604248
162.500002421,0.987550675868988
162.600002422,0.9874047040939331
162.650002423,0.987365186214447
162.750002425,0.9873058199882507
162.800002425,0.9872829914093018
162.800002425,0.9872413873672485
162.950002428,0.9871960878372192
163.10000243,0.9871516823768616
163.150002431,0.9871270060539246
163.250002432,0.9871171116828918
163.300002433,0.9871039986610413
163.350002434,0.9870973825454712
163.400002434,0.9870929718017578
163.500002436,0.9870901703834534
163.600002437,0.9870860576629639
163.600002437,0.9870842695236206
163.75000244,0.9870812892913818
163.850002441,1.3158377408981323
163.900002442,1.4802165031433105
164.000002443,1.4802143573760986
164.100002445,0.7370363473892212
164.150002446,1.1908149719238281
164.250002447,0.44763875007629395
164.300002448,-0.2955361008644104
164.300002448,-0.2955358028411865
164.45000245,-0.29553574323654175
164.45000245,-0.29553529620170593
164.600002452,-0.29553478956222534
164.600002452,-0.2955342233181
164.700002454,-0.2955338954925537
164.800002455,-0.295533686876297
164.950002457,-0.2955334782600403
164.950002457,-0.295533150434494
165.10000246,-0.295532763004303
165.15000246,-0.2955321967601776
165.250002462,-0.295531690120697
165.300002463,-0.2955312728881836
165.450002465,-0.29553064703941345
165.500002466,-0.29553017020225525
165.550002466,-0.295529842376709
165.650002468,-0.29552945494651794
165.700002469,-0.29552891850471497
165.80000247,-0.2955281138420105
165.80000247,-0.2955275774002075
165.950002472,-0.29552698135375977
166.000002473,-0.2955263555049896
166.050002474,0.6745342016220093
166.150002475,0.6745337247848511
166.250002477,1.1595642566680908
166.300002478,1.1595628261566162
166.350002478,0.4163869023323059
166.45000248,0.4163867235183716
166.500002481,0.4163863956928253
166.550002481,0.41638627648353577
166.650002483,0.4163862466812134
166.750002484,0.4163859784603119
166.750002484,0.4163857698440552
166.900002487,0.41638556122779846
167.000002488,0.4163854420185089
167.100002489,0.4163854122161865
167.15000249,0.4163852334022522
167.250002492,0.41638508439064026
167.300002492,0.416384756565094
167.300002492,0.4163845181465149
167.450002495,0.41638436913490295
167.600002497,1.030489206314087
167.650002498,0.28731343150138855
167.750002499,-0.4558616578578949
167.8000025,-0.45586085319519043
167.950002502,-0.4558599889278412
168.000002503,-0.45585930347442627
168.100002504,-0.45585861802101135
168.100002504,-0.4558579921722412
168.250002507,-0.4558573365211487
168.300002507,-0.455856591463089
168.350002508,-0.4558557868003845
168.45000251,-0.4558551013469696
168.45000251,-0.4558545649051666
168.600002512,-0.45585373044013977
168.650002513,-0.4558529853820801
168.750002514,-0.4558522701263428
168.800002515,-1.1990255117416382
168.850002516,-1.9421980381011963
168.950002517,-1.9422022104263306
169.000002518,-1.9422060251235962
169.100002519,-1.9422098398208618
169.15000252,-1.942213773727417
169.250002522,-1.9422177076339722
169.300002522,-2.6853950023651123
169.350002523,2.854614019393921
169.450002525,2.854611396789551
169.500002525,2.8546087741851807
169.600002527,2.8546061515808105
169.600002527,2.8546032905578613
169.750002529,2.854600667953491
169.80000253,2.854598045349121
169.80000253,2.854595422744751
169.950002532,2.854592800140381
170.000002533,2.8545901775360107
170.100002534,2.8545875549316406
170.150002535,2.8545846939086914
170.250002536,2.249589443206787
170.300002537,1.575505256652832
170.350002538,0.8323302865028381
170.400002539,0.08915611356496811
170.50000254,0.08915630728006363
170.600002542,0.866875171661377
