Time,heading
671.600010007,3.098430633544922
671.750010009,3.0983688831329346
671.80001001,3.098369598388672
671.850010011,3.0983660221099854
671.950010012,3.098341226577759
672.000010013,3.0982987880706787
672.050010014,3.0982747077941895
672.250010017,3.098249673843384
672.300010018,3.0982279777526855
672.45001002,3.098221778869629
672.600010022,3.1357362270355225
672.650010023,-2.938854455947876
672.750010024,-2.938877582550049
672.800010025,-2.9388973712921143
672.950010027,-2.9389262199401855
673.000010028,-2.938964366912842
673.050010029,-3.1287622451782227
673.15001003,-3.1287848949432373
673.250010032,-3.1288022994995117
673.300010032,-3.128812074661255
673.300010032,-3.1288187503814697
673.400010034,-3.128844738006592
673.450010035,-3.1288771629333496
673.600010037,-3.128919839859009
673.650010038,-3.1289212703704834
673.750010039,-3.128936767578125
673.80001004,-3.1289570331573486
673.950010042,-3.128971815109253
674.000010043,-3.128969669342041
674.100010044,3.059393882751465
674.150010045,3.05936598777771
674.200010046,3.0593388080596924
674.300010047,3.0593090057373047
674.350010048,3.059298038482666
674.45001005,3.0592923164367676
674.50001005,3.0592801570892334
674.600010052,3.059272050857544
674.750010054,3.0592539310455322
674.800010055,3.059232473373413
674.850010056,3.059218168258667
674.950010057,3.011892318725586
674.950010057,3.0118770599365234
675.100010059,2.988222599029541
675.15001006,2.9882192611694336
675.250010062,2.98820424079895
675.300010062,2.988173723220825
675.350010063,2.9881746768951416
675.450010064,2.976362943649292
675.500010065,2.9763569831848145
675.600010067,2.9763224124908447
675.600010067,2.9763166904449463
675.750010069,2.9762978553771973
675.80001007,2.976278305053711
675.950010072,2.976240873336792
676.100010074,2.9762227535247803
676.100010074,2.976208209991455
676.250010076,2.976194143295288
676.300010077,3.074557065963745
676.450010079,3.0745368003845215
676.50001008,3.0745062828063965
676.600010082,3.0744826793670654
676.600010082,3.0744521617889404
676.750010084,3.074434280395508
676.800010085,3.074425458908081
676.800010085,3.074427366256714
676.950010087,3.074409008026123
677.000010088,3.0743937492370605
677.100010089,3.019462823867798
677.15001009,3.019448757171631
677.250010091,3.019451856613159
677.350010093,3.019437551498413
677.400010094,3.0194149017333984
677.500010095,3.0194101333618164
677.600010097,2.9919700622558594
677.650010097,-3.082926034927368
677.750010099,-3.096642255783081
677.8000101,-3.0966527462005615
677.8000101,-3.0966548919677734
677.900010101,-3.0966694355010986
678.100010104,-3.0966899394989014
678.250010106,-3.09671950340271
678.350010108,3.0754995346069336
678.400010108,3.0754899978637695
678.50001011,3.075483798980713
678.600010111,3.07548189163208
678.600010111,3.075472354888916
678.750010114,3.0754597187042236
678.800010114,3.07544207572937
678.850010115,3.0754354000091553
678.950010117,3.0754287242889404
679.000010117,3.0754237174987793
679.100010119,3.075416326522827
679.15001012,3.075413703918457
679.250010121,3.075406312942505
679.300010122,3.0754058361053467
679.450010124,3.0753884315490723
679.600010126,-2.999500274658203
679.650010127,-2.9995126724243164
679.700010128,-2.9995226860046387
679.800010129,-2.999535322189331
679.950010132,-2.999549388885498
680.050010133,-2.9995532035827637
680.150010135,-2.999558925628662
680.250010136,-2.999563455581665
680.300010137,3.123944044113159
680.450010139,3.123934030532837
680.450010139,3.123934268951416
680.600010141,3.123926877975464
680.700010143,3.123910427093506
