7.600000113,981.8299560546875,980.2477266534329,981.1322999917338,981.2560734005125,0.1990506903171081,391.82327679038076,0.5738826541750086
7.600000113,981.8299560546875,981.2940966837951,981.1322999917338,981.2560734005125,0.5358593708923536,0.6976560629536834,0.5738826541750086
7.600000113,981.8299560546875,981.4501660363159,981.1322999917338,981.2560734005125,0.3797900183716365,0.6976560629536834,0.5738826541750086
7.700000114,981.8299560546875,981.5513361227371,981.1868148413108,981.7255761019716,0.27861993195040213,0.6431412133766798,0.10437995271593081
7.700000114,982.0905151367188,981.6619431920174,981.3321706887076,982.2959775025125,0.42857194470138893,0.7583444480111439,-0.2054623657937782
7.900000117,982.3208618164062,982.048303628179,981.6683151287973,983.5799073524121,0.2725581882272081,0.6525466876089467,-1.2590455360058286
8.000000119,982.542236328125,982.0515754785846,981.7996149803082,983.0491278150735,0.49066084954040434,0.7426213478167938,-0.5068914869484615
8.10000012,982.7890625,982.2158178047312,982.1796793467659,984.2870260447196,0.5732446952688406,0.6093831532341483,-1.497963544719596
8.200000122,983.080810546875,982.2588493107387,982.4810110096075,983.6890976370779,0.8219612361363033,0.5997995372674723,-0.6082870902029072
8.300000123,983.3935546875,982.3310283726743,982.7576683294037,984.1030852044375,1.0625263148257318,0.6358863580962861,-0.7095305169375479
8.400000125,983.6641235351562,982.5916800912677,983.1995438646927,985.3563291531896,1.0724434438885737,0.4645796704635359,-1.692205618033313
8.500000126,983.8817138671875,982.6606160982565,983.457553215376,984.5044167817184,1.2210977689310312,0.42416065181146223,-0.6227029145309189
8.600000128,984.0704345703125,982.9019624774199,983.7701367581554,985.1108239884416,1.1684720928925572,0.300297812157055,-1.0403894181290525
8.700000129,984.2473754882812,983.1374095449777,984.1072073277385,985.0962817978007,1.109965943303564,0.14016816054277115,-0.8489063095194069
8.800000131000001,984.4138793945312,983.4802366038505,984.4025120389975,985.249024615104,0.9336427906807785,0.011367355533707268,-0.8351452205727128
8.900000132,984.561279296875,983.7611398201575,984.5914890666352,985.4696776287899,0.8001394767175043,-0.03020976976017664,-0.9083983319148956
